from,to
1245,1058
1245,1058
1130,1058
1130,1058
1130,1058
1130,1058
1130,1058
1130,1058
1130,1058
1445,1058
1445,1058
1445,1058
1445,1058
1445,1058
1445,1058
1445,1058
1445,1058
1445,1058
1445,1058
1445,1058
1445,1058
1445,1058
1445,1058
1445,1058
1445,1058
1445,1058
1445,1058
1445,1058
1059,1058
1059,1058
1059,1058
1059,1058
1059,1058
1059,1058
1059,1058
1059,1058
1059,1058
1059,1058
1059,1058
1059,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1383,1058
1171,1058
1171,1058
1171,1058
1171,1058
1171,1058
1171,1058
1171,1058
1171,1058
1171,1058
1171,1058
1171,1058
1171,1058
1171,1058
1171,1058
1171,1058
1171,1058
1171,1058
1171,1058
1489,1261
1489,1261
1489,1261
1489,1261
1489,1261
1489,1261
1489,1261
1489,1261
1489,1261
1489,1261
1489,1261
1489,1261
1489,1261
1489,1261
1489,1261
1489,1261
1489,1261
1489,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1424,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1333,1261
1202,1261
1202,1261
1202,1261
1202,1261
1202,1261
1202,1261
1202,1261
1202,1261
1202,1261
1202,1261
1202,1261
1202,1261
1202,1261
1450,1261
1450,1261
1450,1261
1450,1261
1450,1261
1450,1261
1450,1261
1450,1261
1450,1261
1450,1261
1450,1261
1450,1261
1450,1261
1450,1261
1450,1261
1450,1261
1450,1261
1450,1261
1450,1261
1245,1261
1245,1261
1245,1261
1245,1261
1245,1261
1245,1261
1245,1261
1245,1261
1130,1261
1130,1261
1130,1261
1130,1261
1130,1261
1130,1261
1058,1261
1058,1261
1058,1261
1058,1261
1058,1261
1058,1261
1058,1261
1058,1261
1058,1261
1058,1261
1058,1261
1058,1261
1058,1261
1445,1261
1445,1261
1445,1261
1445,1261
1445,1261
1445,1261
1445,1261
1445,1261
1445,1261
1445,1261
1445,1261
1445,1261
1445,1261
1445,1261
1445,1261
1445,1261
1445,1261
1383,1261
1383,1261
1383,1261
1383,1261
1383,1261
1383,1261
1383,1261
1383,1261
1383,1261
1383,1261
1383,1261
1383,1261
1383,1261
1383,1261
1383,1261
1171,1261
1171,1261
1171,1261
1171,1261
1171,1261
1171,1261
1171,1261
1171,1261
1171,1261
1171,1261
1171,1261
1171,1261
1171,1261
1171,1261
1171,1261
1171,1261
1489,1171
1489,1171
1489,1171
1489,1171
1489,1171
1489,1171
1489,1171
1489,1171
1489,1171
1489,1171
1489,1171
1489,1171
1489,1171
1489,1171
1489,1171
1489,1171
1489,1171
1489,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1424,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1333,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1261,1171
1202,1171
1202,1171
1202,1171
1202,1171
1202,1171
1202,1171
1202,1171
1202,1171
1202,1171
1202,1171
1202,1171
1202,1171
1202,1171
1450,1171
1450,1171
1450,1171
1450,1171
1450,1171
1450,1171
1450,1171
1450,1171
1450,1171
1450,1171
1450,1171
1450,1171
1450,1171
1450,1171
1450,1171
1450,1171
1450,1171
1450,1171
1450,1171
1245,1171
1245,1171
1245,1171
1245,1171
1245,1171
1245,1171
1245,1171
1245,1171
1130,1171
1130,1171
1130,1171
1130,1171
1130,1171
1130,1171
1058,1171
1058,1171
1058,1171
1058,1171
1058,1171
1058,1171
1058,1171
1058,1171
1058,1171
1058,1171
1058,1171
1058,1171
1058,1171
1445,1171
1445,1171
1445,1171
1445,1171
1445,1171
1445,1171
1445,1171
1445,1171
1445,1171
1445,1171
1445,1171
1445,1171
1445,1171
1445,1171
1445,1171
1445,1171
1445,1171
1383,1171
1383,1171
1383,1171
1383,1171
1383,1171
1383,1171
1383,1171
1383,1171
1383,1171
1383,1171
1383,1171
1383,1171
1383,1171
1383,1171
1383,1171
1489,1333
1489,1333
1489,1333
1489,1333
1489,1333
1489,1333
1489,1333
1489,1333
1489,1333
1489,1333
1489,1333
1489,1333
1489,1333
1489,1333
1489,1333
1489,1333
1489,1333
1489,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1424,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1261,1333
1202,1333
1202,1333
1202,1333
1202,1333
1202,1333
1202,1333
1202,1333
1202,1333
1202,1333
1202,1333
1202,1333
1202,1333
1202,1333
1450,1333
1450,1333
1450,1333
1450,1333
1450,1333
1450,1333
1450,1333
1450,1333
1450,1333
1450,1333
1450,1333
1450,1333
1450,1333
1450,1333
1450,1333
1450,1333
1450,1333
1450,1333
1450,1333
1245,1333
1245,1333
1245,1333
1245,1333
1245,1333
1245,1333
1245,1333
1245,1333
1130,1333
1130,1333
1130,1333
1130,1333
1130,1333
1130,1333
1058,1333
1058,1333
1058,1333
1058,1333
1058,1333
1058,1333
1058,1333
1058,1333
1058,1333
1058,1333
1058,1333
1058,1333
1058,1333
1445,1333
1445,1333
1445,1333
1445,1333
1445,1333
1445,1333
1445,1333
1445,1333
1445,1333
1445,1333
1445,1333
1445,1333
1445,1333
1445,1333
1445,1333
1445,1333
1445,1333
1383,1333
1383,1333
1383,1333
1383,1333
1383,1333
1383,1333
1383,1333
1383,1333
1383,1333
1383,1333
1383,1333
1383,1333
1383,1333
1383,1333
1383,1333
1171,1333
1171,1333
1171,1333
1171,1333
1171,1333
1171,1333
1171,1333
1171,1333
1171,1333
1171,1333
1171,1333
1171,1333
1171,1333
1171,1333
1171,1333
1171,1333
1489,1424
1489,1424
1489,1424
1489,1424
1489,1424
1489,1424
1489,1424
1489,1424
1489,1424
1489,1424
1489,1424
1489,1424
1489,1424
1489,1424
1489,1424
1489,1424
1489,1424
1489,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1333,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1261,1424
1202,1424
1202,1424
1202,1424
1202,1424
1202,1424
1202,1424
1202,1424
1202,1424
1202,1424
1202,1424
1202,1424
1202,1424
1202,1424
1450,1424
1450,1424
1450,1424
1450,1424
1450,1424
1450,1424
1450,1424
1450,1424
1450,1424
1450,1424
1450,1424
1450,1424
1450,1424
1450,1424
1450,1424
1450,1424
1450,1424
1450,1424
1450,1424
1245,1424
1245,1424
1245,1424
1245,1424
1245,1424
1245,1424
1245,1424
1245,1424
1130,1424
1130,1424
1130,1424
1130,1424
1130,1424
1130,1424
1058,1424
1058,1424
1058,1424
1058,1424
1058,1424
1058,1424
1058,1424
1058,1424
1058,1424
1058,1424
1058,1424
1058,1424
1058,1424
1445,1424
1445,1424
1445,1424
1445,1424
1445,1424
1445,1424
1445,1424
1445,1424
1445,1424
1445,1424
1445,1424
1445,1424
1445,1424
1445,1424
1445,1424
1445,1424
1445,1424
1383,1424
1383,1424
1383,1424
1383,1424
1383,1424
1383,1424
1383,1424
1383,1424
1383,1424
1383,1424
1383,1424
1383,1424
1383,1424
1383,1424
1383,1424
1171,1424
1171,1424
1171,1424
1171,1424
1171,1424
1171,1424
1171,1424
1171,1424
1171,1424
1171,1424
1171,1424
1171,1424
1171,1424
1171,1424
1171,1424
1171,1424
1489,1445
1489,1445
1489,1445
1489,1445
1489,1445
1489,1445
1489,1445
1489,1445
1489,1445
1489,1445
1489,1445
1489,1445
1489,1445
1489,1445
1489,1445
1489,1445
1489,1445
1489,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1424,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1333,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1261,1445
1202,1445
1202,1445
1202,1445
1202,1445
1202,1445
1202,1445
1202,1445
1202,1445
1202,1445
1202,1445
1202,1445
1202,1445
1202,1445
1450,1445
1450,1445
1450,1445
1450,1445
1450,1445
1450,1445
1450,1445
1450,1445
1450,1445
1450,1445
1450,1445
1450,1445
1450,1445
1450,1445
1450,1445
1450,1445
1450,1445
1450,1445
1450,1445
1245,1445
1245,1445
1245,1445
1245,1445
1245,1445
1245,1445
1245,1445
1245,1445
1130,1445
1130,1445
1130,1445
1130,1445
1130,1445
1130,1445
1058,1445
1058,1445
1058,1445
1058,1445
1058,1445
1058,1445
1058,1445
1058,1445
1058,1445
1058,1445
1058,1445
1058,1445
1058,1445
1383,1445
1383,1445
1383,1445
1383,1445
1383,1445
1383,1445
1383,1445
1383,1445
1383,1445
1383,1445
1383,1445
1383,1445
1383,1445
1383,1445
1383,1445
1171,1445
1171,1445
1171,1445
1171,1445
1171,1445
1171,1445
1171,1445
1171,1445
1171,1445
1171,1445
1171,1445
1171,1445
1171,1445
1171,1445
1171,1445
1171,1445
1489,1450
1489,1450
1489,1450
1489,1450
1489,1450
1489,1450
1489,1450
1489,1450
1489,1450
1489,1450
1489,1450
1489,1450
1489,1450
1489,1450
1489,1450
1489,1450
1489,1450
1489,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1424,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1333,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1261,1450
1202,1450
1202,1450
1202,1450
1202,1450
1202,1450
1202,1450
1202,1450
1202,1450
1202,1450
1202,1450
1202,1450
1202,1450
1202,1450
1245,1450
1245,1450
1245,1450
1245,1450
1245,1450
1245,1450
1245,1450
1245,1450
1130,1450
1130,1450
1130,1450
1130,1450
1130,1450
1130,1450
1058,1450
1058,1450
1058,1450
1058,1450
1058,1450
1058,1450
1058,1450
1058,1450
1058,1450
1058,1450
1058,1450
1058,1450
1058,1450
1445,1450
1445,1450
1445,1450
1445,1450
1445,1450
1445,1450
1445,1450
1445,1450
1445,1450
1445,1450
1445,1450
1445,1450
1445,1450
1445,1450
1445,1450
1445,1450
1445,1450
1383,1450
1383,1450
1383,1450
1383,1450
1383,1450
1383,1450
1383,1450
1383,1450
1383,1450
1383,1450
1383,1450
1383,1450
1383,1450
1383,1450
1383,1450
1171,1450
1171,1450
1171,1450
1171,1450
1171,1450
1171,1450
1171,1450
1171,1450
1171,1450
1171,1450
1171,1450
1171,1450
1171,1450
1171,1450
1171,1450
1171,1450
1489,1202
1489,1202
1489,1202
1489,1202
1489,1202
1489,1202
1489,1202
1489,1202
1489,1202
1489,1202
1489,1202
1489,1202
1489,1202
1489,1202
1489,1202
1489,1202
1489,1202
1489,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1424,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1333,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1261,1202
1450,1202
1450,1202
1450,1202
1450,1202
1450,1202
1450,1202
1450,1202
1450,1202
1450,1202
1450,1202
1450,1202
1450,1202
1450,1202
1450,1202
1450,1202
1450,1202
1450,1202
1450,1202
1450,1202
1245,1202
1245,1202
1245,1202
1245,1202
1245,1202
1245,1202
1245,1202
1245,1202
1130,1202
1130,1202
1130,1202
1130,1202
1130,1202
1130,1202
1058,1202
1058,1202
1058,1202
1058,1202
1058,1202
1058,1202
1058,1202
1058,1202
1058,1202
1058,1202
1058,1202
1058,1202
1058,1202
1445,1202
1445,1202
1445,1202
1445,1202
1445,1202
1445,1202
1445,1202
1445,1202
1445,1202
1445,1202
1445,1202
1445,1202
1445,1202
1445,1202
1445,1202
1445,1202
1445,1202
1383,1202
1383,1202
1383,1202
1383,1202
1383,1202
1383,1202
1383,1202
1383,1202
1383,1202
1383,1202
1383,1202
1383,1202
1383,1202
1383,1202
1383,1202
1171,1202
1171,1202
1171,1202
1171,1202
1171,1202
1171,1202
1171,1202
1171,1202
1171,1202
1171,1202
1171,1202
1171,1202
1171,1202
1171,1202
1171,1202
1171,1202
1489,1130
1489,1130
1489,1130
1489,1130
1489,1130
1489,1130
1489,1130
1489,1130
1489,1130
1489,1130
1489,1130
1489,1130
1489,1130
1489,1130
1489,1130
1489,1130
1489,1130
1489,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1424,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1333,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1261,1130
1202,1130
1202,1130
1202,1130
1202,1130
1202,1130
1202,1130
1202,1130
1202,1130
1202,1130
1202,1130
1202,1130
1202,1130
1202,1130
1450,1130
1450,1130
1450,1130
1450,1130
1450,1130
1450,1130
1450,1130
1450,1130
1450,1130
1450,1130
1450,1130
1450,1130
1450,1130
1450,1130
1450,1130
1450,1130
1450,1130
1450,1130
1450,1130
1245,1130
1245,1130
1245,1130
1245,1130
1245,1130
1245,1130
1245,1130
1245,1130
1058,1130
1058,1130
1058,1130
1058,1130
1058,1130
1058,1130
1058,1130
1058,1130
1058,1130
1058,1130
1058,1130
1058,1130
1058,1130
1445,1130
1445,1130
1445,1130
1445,1130
1445,1130
1445,1130
1445,1130
1445,1130
1445,1130
1445,1130
1445,1130
1445,1130
1445,1130
1445,1130
1445,1130
1445,1130
1445,1130
1383,1130
1383,1130
1383,1130
1383,1130
1383,1130
1383,1130
1383,1130
1383,1130
1383,1130
1383,1130
1383,1130
1383,1130
1383,1130
1383,1130
1383,1130
1171,1130
1171,1130
1171,1130
1171,1130
1171,1130
1171,1130
1171,1130
1171,1130
1171,1130
1171,1130
1171,1130
1171,1130
1171,1130
1171,1130
1171,1130
1171,1130
1489,1383
1489,1383
1489,1383
1489,1383
1489,1383
1489,1383
1489,1383
1489,1383
1489,1383
1489,1383
1489,1383
1489,1383
1489,1383
1489,1383
1489,1383
1489,1383
1489,1383
1489,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1424,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1333,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1261,1383
1202,1383
1202,1383
1202,1383
1202,1383
1202,1383
1202,1383
1202,1383
1202,1383
1202,1383
1202,1383
1202,1383
1202,1383
1202,1383
1450,1383
1450,1383
1450,1383
1450,1383
1450,1383
1450,1383
1450,1383
1450,1383
1450,1383
1450,1383
1450,1383
1450,1383
1450,1383
1450,1383
1450,1383
1450,1383
1450,1383
1450,1383
1450,1383
1245,1383
1245,1383
1245,1383
1245,1383
1245,1383
1245,1383
1245,1383
1245,1383
1130,1383
1130,1383
1130,1383
1130,1383
1130,1383
1130,1383
1058,1383
1058,1383
1058,1383
1058,1383
1058,1383
1058,1383
1058,1383
1058,1383
1058,1383
1058,1383
1058,1383
1058,1383
1058,1383
1445,1383
1445,1383
1445,1383
1445,1383
1445,1383
1445,1383
1445,1383
1445,1383
1445,1383
1445,1383
1445,1383
1445,1383
1445,1383
1445,1383
1445,1383
1445,1383
1445,1383
1171,1383
1171,1383
1171,1383
1171,1383
1171,1383
1171,1383
1171,1383
1171,1383
1171,1383
1171,1383
1171,1383
1171,1383
1171,1383
1171,1383
1171,1383
1171,1383
1489,1245
1489,1245
1489,1245
1489,1245
1489,1245
1489,1245
1489,1245
1489,1245
1489,1245
1489,1245
1489,1245
1489,1245
1489,1245
1489,1245
1489,1245
1489,1245
1489,1245
1489,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1424,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1333,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1261,1245
1202,1245
1202,1245
1202,1245
1202,1245
1202,1245
1202,1245
1202,1245
1202,1245
1202,1245
1202,1245
1202,1245
1202,1245
1202,1245
1450,1245
1450,1245
1450,1245
1450,1245
1450,1245
1450,1245
1450,1245
1450,1245
1450,1245
1450,1245
1450,1245
1450,1245
1450,1245
1450,1245
1450,1245
1450,1245
1450,1245
1450,1245
1450,1245
1130,1245
1130,1245
1130,1245
1130,1245
1130,1245
1130,1245
1058,1245
1058,1245
1058,1245
1058,1245
1058,1245
1058,1245
1058,1245
1058,1245
1058,1245
1058,1245
1058,1245
1058,1245
1058,1245
1445,1245
1445,1245
1445,1245
1445,1245
1445,1245
1445,1245
1445,1245
1445,1245
1445,1245
1445,1245
1445,1245
1445,1245
1445,1245
1445,1245
1445,1245
1445,1245
1445,1245
1383,1245
1383,1245
1383,1245
1383,1245
1383,1245
1383,1245
1383,1245
1383,1245
1383,1245
1383,1245
1383,1245
1383,1245
1383,1245
1383,1245
1383,1245
1171,1245
1171,1245
1171,1245
1171,1245
1171,1245
1171,1245
1171,1245
1171,1245
1171,1245
1171,1245
1171,1245
1171,1245
1171,1245
1171,1245
1171,1245
1171,1245
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1482,1079
1262,1079
1262,1079
1262,1079
1262,1079
1262,1079
1262,1079
1262,1079
1262,1079
1262,1079
1262,1079
1262,1079
1262,1079
1262,1079
1262,1079
1262,1079
1262,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1219,1079
1395,1079
1395,1079
1395,1079
1395,1079
1395,1079
1395,1079
1395,1079
1395,1079
1395,1079
1395,1079
1395,1079
1395,1079
1395,1079
1059,1079
1059,1079
1059,1079
1059,1079
1059,1079
1059,1079
1059,1079
1059,1079
1059,1079
1059,1079
1059,1079
1059,1079
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1482,1262
1219,1262
1219,1262
1219,1262
1219,1262
1219,1262
1219,1262
1219,1262
1219,1262
1219,1262
1219,1262
1219,1262
1219,1262
1219,1262
1219,1262
1219,1262
1219,1262
1219,1262
1395,1262
1395,1262
1395,1262
1395,1262
1395,1262
1395,1262
1395,1262
1395,1262
1395,1262
1395,1262
1395,1262
1079,1262
1079,1262
1079,1262
1079,1262
1079,1262
1079,1262
1079,1262
1079,1262
1079,1262
1079,1262
1079,1262
1079,1262
1079,1262
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1482,1395
1262,1395
1262,1395
1262,1395
1262,1395
1262,1395
1262,1395
1262,1395
1262,1395
1262,1395
1262,1395
1262,1395
1262,1395
1262,1395
1219,1395
1219,1395
1219,1395
1219,1395
1219,1395
1219,1395
1219,1395
1219,1395
1219,1395
1219,1395
1219,1395
1219,1395
1219,1395
1219,1395
1219,1395
1219,1395
1219,1395
1079,1395
1079,1395
1079,1395
1079,1395
1079,1395
1079,1395
1079,1395
1079,1395
1079,1395
1079,1395
1079,1395
1079,1395
1079,1395
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1482,1219
1262,1219
1262,1219
1262,1219
1262,1219
1262,1219
1262,1219
1262,1219
1262,1219
1262,1219
1262,1219
1262,1219
1262,1219
1262,1219
1395,1219
1395,1219
1395,1219
1395,1219
1395,1219
1395,1219
1395,1219
1395,1219
1395,1219
1395,1219
1395,1219
1079,1219
1079,1219
1079,1219
1079,1219
1079,1219
1079,1219
1079,1219
1079,1219
1079,1219
1079,1219
1079,1219
1079,1219
1079,1219
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1390,1119
1244,1119
1244,1119
1244,1119
1244,1119
1244,1119
1244,1119
1244,1119
1244,1119
1244,1119
1244,1119
1244,1119
1244,1119
1244,1119
1244,1119
1244,1119
1244,1119
1244,1119
1238,1119
1238,1119
1238,1119
1238,1119
1238,1119
1238,1119
1238,1119
1238,1119
1238,1119
1238,1119
1238,1119
1238,1119
1238,1119
1238,1119
1238,1119
1238,1119
1360,1119
1360,1119
1360,1119
1360,1119
1360,1119
1360,1119
1360,1119
1360,1119
1360,1119
1360,1119
1360,1119
1360,1119
1360,1119
1360,1119
1360,1119
1360,1119
1360,1119
1360,1119
1360,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1148,1119
1135,1119
1135,1119
1135,1119
1135,1119
1135,1119
1135,1119
1135,1119
1135,1119
1135,1119
1135,1119
1135,1119
1135,1119
1135,1119
1135,1119
1135,1119
1135,1119
1135,1119
1135,1119
1135,1119
1268,1119
1268,1119
1268,1119
1268,1119
1268,1119
1268,1119
1268,1119
1268,1119
1268,1119
1268,1119
1268,1119
1268,1119
1268,1119
1268,1119
1268,1119
1268,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1274,1119
1291,1119
1291,1119
1291,1119
1291,1119
1291,1119
1291,1119
1291,1119
1291,1119
1291,1119
1291,1119
1291,1119
1291,1119
1291,1119
1291,1119
1291,1119
1291,1119
1291,1119
1291,1119
1291,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1401,1119
1059,1119
1059,1119
1059,1119
1059,1119
1059,1119
1059,1119
1059,1119
1059,1119
1059,1119
1059,1119
1059,1119
1059,1119
1390,1135
1390,1135
1390,1135
1390,1135
1390,1135
1390,1135
1390,1135
1390,1135
1390,1135
1390,1135
1390,1135
1390,1135
1390,1135
1390,1135
1390,1135
1390,1135
1390,1135
1390,1135
1244,1135
1244,1135
1244,1135
1244,1135
1244,1135
1244,1135
1244,1135
1244,1135
1244,1135
1244,1135
1244,1135
1244,1135
1244,1135
1244,1135
1244,1135
1238,1135
1238,1135
1238,1135
1238,1135
1238,1135
1238,1135
1238,1135
1238,1135
1238,1135
1238,1135
1238,1135
1238,1135
1238,1135
1238,1135
1238,1135
1238,1135
1360,1135
1360,1135
1360,1135
1360,1135
1360,1135
1360,1135
1360,1135
1360,1135
1360,1135
1360,1135
1360,1135
1360,1135
